Well,Temperature,Value
L20,32,1386.623377
L20,33,1384.015152
L20,34,1378.378788
L20,35,1375.090909
L20,36,1372.106061
L20,37,1367.375
L20,38,1361.424242
L20,39,1358.974026
L20,40,1358.409091
L20,41,1352.5
L20,42,1332.318182
L20,43,1339.204545
L20,44,1332.818182
L20,45,1327.337662
L20,46,1320.151515
L20,47,1312.246753
L20,48,1308.757576
L20,49,1302.779221
L20,50,1297.378788
L20,51,1291.883117
L20,52,1282.757576
L20,53,1274.051948
L20,54,1248.242424
L20,55,1222.961039
L20,56,1220.74026
L20,57,1233.727273
L20,58,1217.532468
L20,59,1208.606061
L20,60,1198.833333
L20,61,1192.25974
L20,62,1185.662338
L20,63,1191.025974
L20,64,1187.136364
L20,65,1186.662338
L20,66,1181.636364
L20,67,1157.909091
L20,68,1162.988636
L20,69,1161.896104
L20,70,1151.80303
L20,71,1150.068182
L20,72,1149.051948
L20,73,1152.409091
L20,74,1145.896104
L20,75,1144.560606
L20,76,1137.590909
L20,77,1141.439394
L20,78,1132.068182
L20,79,1132.681818
L20,80,1123.350649
L20,81,1120.893939
L20,82,1112.409091
L20,83,1114.831169
L20,84,1110.74026
L20,85,1106.779221
L20,86,1104.363636
L20,87,1105.766234
L20,88,1113.530303
L20,89,1103.402597
L20,90,1096.545455
L20,91,1093.324675
L20,92,1091.363636
L20,93,1099.636364
L20,94,1099.116883
L20,95,1088.242424
L21,26,1546.012987
L21,27,1549.287879
L21,28,1547.688312
L21,29,1536.212121
L21,30,1502.090909
L21,31,1502.106061
L21,32,1493.467532
L21,33,1495.015152
L21,34,1491.848485
L21,35,1487.647727
L21,36,1486.662338
L21,37,1480.012987
L21,38,1468.893939
L21,39,1469.246753
L21,40,1470.348485
L21,41,1456.530303
L21,42,1428.181818
L21,43,1428.181818
L21,44,1422.212121
L21,45,1404.961039
L21,46,1399.787879
L21,47,1388.987013
L21,48,1379.136364
L21,49,1369.675325
L21,50,1360.333333
L21,51,1346.142857
L21,52,1338.439394
L21,53,1317.792208
L21,54,1292.893939
L21,55,1275.909091
L21,56,1272.090909
L21,57,1282.242424
L21,58,1265.350649
L21,59,1264
L21,60,1246.121212
L21,61,1239.155844
L21,62,1237.519481
L21,63,1237.857143
L21,64,1234.242424
L21,65,1229.298701
L21,66,1222.909091
L21,67,1176.948052
L21,68,1196.714286
L21,69,1197.571429
L21,70,1164.984848
L21,71,1166.590909
L21,72,1170.025974
L21,73,1195.166667
L21,74,1190.181818
L21,75,1183.121212
L21,76,1143.287879
L21,77,1130.311688
L21,78,1162.051948
L21,79,1137.19697
L21,80,1155.194805
L21,81,1152.575758
L21,82,1149.623377
L21,83,1147.376623
L21,84,1137.805195
L21,85,1135.519481
L21,86,1135.19697
L21,87,1126.532468
L21,88,1104.469697
L21,89,1105.181818
L21,90,1117.19697
L21,91,1111.675325
L21,92,1106.80303
L21,93,1094.415584
L21,94,1077.922078
L21,95,1099.484848
L22,26,1217.285714
L22,27,1210.287879
L22,28,1210.784091
L22,29,1207.712121
L22,30,1197.61039
L22,31,1197.030303
L22,32,1197.194805
L22,33,1191.064935
L22,34,1184.727273
L22,35,1187.613636
L22,36,1181.753247
L22,37,1177.675325
L22,38,1175.393939
L22,39,1168.727273
L22,40,1168.863636
L22,41,1164.409091
L22,42,1157.532468
L22,43,1158.220779
L22,44,1155.257576
L22,45,1151.337662
L22,46,1148
L22,47,1147.467532
L22,48,1141.348485
L22,49,1141.272727
L22,50,1140.378788
L22,51,1134.584416
L22,52,1134.242424
L22,53,1133.077922
L22,54,1141.636364
L22,55,1148.701299
L22,56,1144
L22,57,1127.060606
L22,58,1141.077922
L22,59,1136.242424
L22,60,1147.484848
L22,61,1142.857143
L22,62,1147.805195
L22,63,1132.649351
L22,64,1127.409091
L22,65,1118.727273
L22,66,1120.409091
L22,67,1160.545455
L22,68,1131.74026
L22,69,1127.87013
L22,70,1155.688312
L22,71,1164.506494
L22,72,1137.480519
L22,73,1100.393939
L22,74,1097.272727
L22,75,1097.030303
L22,76,1124.257576
L22,77,1123.376623
L22,78,1095.597403
L22,79,1121.227273
L22,80,1097.155844
L22,81,1095.257576
L22,82,1082.022727
L22,83,1078.987013
L22,84,1089.415584
L22,85,1077.506494
L22,86,1066
L22,87,1071.077922
L22,88,1097.242424
L22,89,1087.272727
L22,90,1065.439394
L22,91,1064.428571
L22,92,1061.651515
L22,93,1071.766234
L22,94,1083.090909
L22,95,1066.863636
L23,26,3823.168831
L23,27,4022.467532
L23,28,4192.207792
L23,29,4267.848485
L23,30,4283.792208
L23,31,4299.560606
L23,32,4311.246753
L23,33,4272.337662
L23,34,4261.545455
L23,35,4233.181818
L23,36,4218.168831
L23,37,4194.376623
L23,38,4174.666667
L23,39,4206.625
L23,40,4307.757576
L23,41,4506.939394
L23,42,4872.324675
L23,43,5679.12987
L23,44,7081.484848
L23,45,9734.571429
L23,46,13748.77922
L23,47,17993.44156
L23,48,22198.80303
L23,49,25603.38961
L23,50,28106.93939
L23,51,30352.68831
L23,52,31929.4026
L23,53,32825.71429
L23,54,33547.89394
L23,55,33903.8961
L23,56,33506.06494
L23,57,33270.28788
L23,58,33004.63636
L23,59,32503.5
L23,60,32020.27273
L23,61,31386.38961
L23,62,30656.23377
L23,63,30138.1039
L23,64,29523.22727
L23,65,28934.56818
L23,66,28247.4697
L23,67,27176.16883
L23,68,26651.75325
L23,69,25988.49351
L23,70,25004.37662
L23,71,24236.07792
L23,72,23581.25974
L23,73,23107.01515
L23,74,22448.15909
L23,75,21625.15152
L23,76,20535.18182
L23,77,19732.63636
L23,78,19165.09091
L23,79,18244.57576
L23,80,17733.12987
L23,81,16913.55844
L23,82,16184.12987
L23,83,15480.42857
L23,84,14773.62338
L23,85,14100.32468
L23,86,13419.68182
L23,87,12794.26136
L23,88,11970.48485
L23,89,11370.68831
L23,90,10812
L23,91,10286.48864
L23,92,9609.045455
L23,93,9007.493506
L23,94,8494.025974
L23,95,8036.012987
L24,26,3385.974026
L24,27,3419.142857
L24,28,3441.779221
L24,29,3461.772727
L24,30,3525.779221
L24,31,3596.333333
L24,32,3720.159091
L24,33,3748.168831
L24,34,3685.142857
L24,35,3643.896104
L24,36,3631.74026
L24,37,3660.337662
L24,38,3680.454545
L24,39,3717.61039
L24,40,3818.348485
L24,41,4006.424242
L24,42,4386.246753
L24,43,5094.61039
L24,44,6343.409091
L24,45,8527.545455
L24,46,12378.41558
L24,47,16301.71429
L24,48,20152.9697
L24,49,23302.71429
L24,50,25618.69697
L24,51,27543.7013
L24,52,29193.07792
L24,53,30032.77922
L24,54,30664.86364
L24,55,31042.92208
L24,56,30831.80519
L24,57,30726.36364
L24,58,30464.30682
L24,59,30188.83333
L24,60,29893.90909
L24,61,29496.83117
L24,62,28912.03896
L24,63,28489.96104
L24,64,27946.48485
L24,65,27459.42045
L24,66,26857.43939
L24,67,26144.98701
L24,68,25529.90909
L24,69,24887.72727
L24,70,24176.96104
L24,71,23434.51948
L24,72,22783.46753
L24,73,22194.07792
L24,74,21472.46753
L24,75,20779.27273
L24,76,19959.16667
L24,77,19224.14286
L24,78,18525.4026
L24,79,17738.34848
L24,80,17205.625
L24,81,16388.75325
L24,82,15690.54545
L24,83,14996.74026
L24,84,14253.54545
L24,85,13603.07792
L24,86,12932.79221
L24,87,12268.57143
L24,88,11553.59091
L24,89,11036.10227
L24,90,10380.85714
L24,91,9812.753247
L24,92,9213.575758
L24,93,8656.948052
L24,94,8142.727273
L24,95,7835.636364
M01,26,2617.909091
M01,27,2601.530303
M01,28,2574.666667
M01,29,2543.242424
M01,30,2527.333333
M01,31,2493.439394
M01,32,2468.333333
M01,33,2444.469697
M01,34,2425.424242
M01,35,2411.833333
M01,36,2394.560606
M01,37,2397.848485
M01,38,2409.5
M01,39,2427.378788
M01,40,2501.212121
M01,41,2629.757576
M01,42,2857.19697
M01,43,3328.454545
M01,44,4226.787879
M01,45,5714.984848
M01,46,8259.787879
M01,47,11062.92424
M01,48,14016.04545
M01,49,15981.24242
M01,50,17655.4697
M01,51,18646.84848
M01,52,19556.34848
M01,53,19861.5
M01,54,20299.19697
M01,55,20369.9697
M01,56,19879.66667
M01,57,19780.87879
M01,58,19563
M01,59,19461.56061
M01,60,19236.01515
M01,61,18894.69697
M01,62,18602.69697
M01,63,18252.27273
M01,64,17945.25758
M01,65,17495.86364
M01,66,17078.54545
M01,67,16366.51515
M01,68,16047.87879
M01,69,15512.15152
M01,70,15045.28788
M01,71,14585.16667
M01,72,14117.24242
M01,73,13663.5
M01,74,13214.21212
M01,75,12800.68182
M01,76,12325.4697
M01,77,11923.74242
M01,78,11472.28788
M01,79,10984.42424
M01,80,10549.62121
M01,81,10112.31818
M01,82,9707.590909
M01,83,9296.636364
M01,84,8871.5
M01,85,8470.151515
M01,86,8092.833333
M01,87,7738.742424
M01,88,7384.409091
M01,89,7008.666667
M01,90,6602.772727
M01,91,6264.863636
M01,92,5936.863636
M01,93,5596.954545
M01,94,5295.015152
M01,95,5014.075758
M02,26,2647.939394
M02,27,2644.469697
M02,28,2624.393939
M02,29,2628.272727
M02,30,2626.666667
M02,31,2627
M02,32,2623.393939
M02,33,2638.075758
M02,34,2639.575758
M02,35,2642.363636
M02,36,2619.772727
M02,37,2646.212121
M02,38,2661.106061
M02,39,2685.484848
M02,40,2792.378788
M02,41,2936.136364
M02,42,3208.363636
M02,43,3791.454545
M02,44,4901.439394
M02,45,6693.969697
M02,46,9556.257576
M02,47,12617.39394
M02,48,15690.92424
M02,49,17627.31818
M02,50,19257.24242
M02,51,20114.95455
M02,52,21012.84848
M02,53,21354.51515
M02,54,21815.48485
M02,55,21957.4697
M02,56,21659.18182
M02,57,21699.12121
M02,58,21406.42424
M02,59,21258.68182
M02,60,20870.16667
M02,61,20481.95455
M02,62,20103.63636
M02,63,19655.68182
M02,64,19311.15152
M02,65,18827.04545
M02,66,18376.13636
M02,67,17607.51515
M02,68,17305.51515
M02,69,16824.74242
M02,70,16243.69697
M02,71,15724.0303
M02,72,15221.18182
M02,73,14694.10606
M02,74,14171.78788
M02,75,13692.40909
M02,76,13130.04545
M02,77,12708.10606
M02,78,12208.92424
M02,79,11694.40909
M02,80,11215.40909
M02,81,10768.75758
M02,82,10310.04545
M02,83,9850.227273
M02,84,9408.242424
M02,85,8946.121212
M02,86,8517.712121
M02,87,8110.19697
M02,88,7758.439394
M02,89,7358.924242
M02,90,6918.833333
M02,91,6547.651515
M02,92,6174.621212
M02,93,5803.757576
M02,94,5499.757576
M02,95,5204.772727
M03,26,3242.242424
M03,27,3230.454545
M03,28,3223.227273
M03,29,3214.545455
M03,30,3209.984848
M03,31,3227.636364
M03,32,3245.80303
M03,33,3139.227273
M03,34,3077.19697
M03,35,3026.757576
M03,36,3035.166667
M03,37,2994.621212
M03,38,3014.212121
M03,39,3100.939394
M03,40,3185.666667
M03,41,3362.242424
M03,42,3646.287879
M03,43,4278.075758
M03,44,5487.939394
M03,45,7388.272727
M03,46,10377.77273
M03,47,13478.72727
M03,48,16572.01515
M03,49,18471.48485
M03,50,20030.69697
M03,51,20826.12121
M03,52,21633.12121
M03,53,21809.95455
M03,54,22186.27273
M03,55,22134.16667
M03,56,21784.40909
M03,57,21694.71212
M03,58,21478.95455
M03,59,21356.65152
M03,60,21084.45455
M03,61,20753.27273
M03,62,20446.72727
M03,63,20042.04545
M03,64,19715.54545
M03,65,19218.43939
M03,66,18787.31818
M03,67,18087.34848
M03,68,17734.21212
M03,69,17253.10606
M03,70,16676.0303
M03,71,16140.10606
M03,72,15628.92424
M03,73,15088.39394
M03,74,14669.63636
M03,75,14186.10606
M03,76,13560.33333
M03,77,13125.34848
M03,78,12846.56061
M03,79,12216.39394
M03,80,11893.45455
M03,81,11557.89394
M03,82,11134.60606
M03,83,10731.37879
M03,84,10294.40909
M03,85,9901.227273
M03,86,9423.30303
M03,87,9046.787879
M03,88,8927.106061
M03,89,8508.469697
M03,90,7952.712121
M03,91,7858.69697
M03,92,7507.333333
M03,93,6991.363636
M03,94,6880.530303
M03,95,6235.666667
M04,26,4752.439394
M04,27,5362.651515
M04,28,6007.772727
M04,29,7896.924242
M04,30,6897.681818
M04,31,5010.121212
M04,32,4592.515152
M04,33,3845.575758
M04,34,3726.651515
M04,35,3746.439394
M04,36,3877.712121
M04,37,3851.181818
M04,38,3896.287879
M04,39,4113.787879
M04,40,4091.727273
M04,41,4459.80303
M04,42,4693.030303
M04,43,5346.878788
M04,44,6583.227273
M04,45,8410.257576
M04,46,11508.21212
M04,47,14600.4697
M04,48,17916.15152
M04,49,19984.71212
M04,50,22742.56061
M04,51,23942.98485
M04,52,26249.62121
M04,53,26869.09091
M04,54,29500.80303
M04,55,28769.68182
M04,56,27753.54545
M04,57,27383.40909
M04,58,25934.27273
M04,59,25109.30303
M04,60,23825.34848
M04,61,22697.63636
M04,62,21864.81818
M04,63,21174.80303
M04,64,21035.33333
M04,65,20384.9697
M04,66,19614.45455
M04,67,18261.72727
M04,68,18319.78788
M04,69,17861.30303
M04,70,16919.90909
M04,71,16134.56061
M04,72,15562.36364
M04,73,15035.95455
M04,74,14263.01515
M04,75,13734.66667
M04,76,13165.13636
M04,77,12691.74242
M04,78,12095.12121
M04,79,11632.65152
M04,80,11114.10606
M04,81,10677.5303
M04,82,10229.12121
M04,83,9775.393939
M04,84,9373.363636
M04,85,8961.651515
M04,86,8580.651515
M04,87,8218.878788
M04,88,7856.106061
M04,89,7525.636364
M04,90,7152.833333
M04,91,6887.545455
M04,92,6545.075758
M04,93,6196.318182
M04,94,5955.606061
M04,95,5656.287879
M05,26,2715.560606
M05,27,2689.954545
M05,28,2659.484848
M05,29,2669.666667
M05,30,2677.530303
M05,31,2712.484848
M05,32,2715.772727
M05,33,2726.545455
M05,34,2725.090909
M05,35,2712.181818
M05,36,2717.954545
M05,37,2708.318182
M05,38,2719.954545
M05,39,2759.878788
M05,40,2871.515152
M05,41,3025.166667
M05,42,3333.848485
M05,43,4034.621212
M05,44,5372.833333
M05,45,7456.863636
M05,46,10736.34848
M05,47,14127.62121
M05,48,17429.12121
M05,49,19471.66667
M05,50,21191.51515
M05,51,22036.09091
M05,52,22812.60606
M05,53,22998.93939
M05,54,23304.5303
M05,55,23233.69697
M05,56,22867.24242
M05,57,22729.95455
M05,58,22309.71212
M05,59,22200.33333
M05,60,21731.87879
M05,61,21229.9697
M05,62,20720.12121
M05,63,20222.98485
M05,64,19866.56061
M05,65,19298.39394
M05,66,18894.36364
M05,67,18037.4697
M05,68,17734.06061
M05,69,17233.31818
M05,70,16686.39394
M05,71,16079.22727
M05,72,15567.40909
M05,73,15033.16667
M05,74,14477.30303
M05,75,13992.68182
M05,76,13429.65152
M05,77,12974.77273
M05,78,12471.93939
M05,79,11953.06061
M05,80,11457.18182
M05,81,10985.54545
M05,82,10533.68182
M05,83,10011.71212
M05,84,9576.106061
M05,85,9125.136364
M05,86,8674.863636
M05,87,8271.772727
M05,88,7850.015152
M05,89,7422.515152
M05,90,6990.378788
M05,91,6650
M05,92,6265.181818
M05,93,5894.348485
M05,94,5604.606061
M05,95,5285.287879
M06,26,3169.833333
M06,27,3062.818182
M06,28,2894.19697
M06,29,2808.318182
M06,30,2785.651515
M06,31,2757.712121
M06,32,2747.651515
M06,33,2752.045455
M06,34,2746.30303
M06,35,2747.727273
M06,36,2758.454545
M06,37,2785.287879
M06,38,2826.469697
M06,39,2887.893939
M06,40,3012.909091
M06,41,3235.606061
M06,42,3607.242424
M06,43,4397.060606
M06,44,5885.212121
M06,45,8236.363636
M06,46,11868.21212
M06,47,15550.01515
M06,48,19058.04545
M06,49,21335.04545
M06,50,23129.71212
M06,51,24083.65152
M06,52,24953.33333
M06,53,25230.39394
M06,54,25592.31818
M06,55,25594.10606
M06,56,25324.36364
M06,57,25174.59091
M06,58,24779.28788
M06,59,24724.07576
M06,60,24212.19697
M06,61,23713.80303
M06,62,23265.98485
M06,63,22694.74242
M06,64,22282.25758
M06,65,21594.98485
M06,66,21163.81818
M06,67,20179.04545
M06,68,19915.16667
M06,69,19385.60606
M06,70,18704.81818
M06,71,18093.34848
M06,72,17464.33333
M06,73,16936.28788
M06,74,16263.77273
M06,75,15714.65152
M06,76,15055.83333
M06,77,14512.5
M06,78,13931.16667
M06,79,13351.9697
M06,80,12797.9697
M06,81,12255.56061
M06,82,11722.74242
M06,83,11178.07576
M06,84,10671.81818
M06,85,10115.81818
M06,86,9580.833333
M06,87,9109.151515
M06,88,8614.348485
M06,89,8155.393939
M06,90,7641.121212
M06,91,7277.136364
M06,92,6871.272727
M06,93,6465.181818
M06,94,6119.378788
M06,95,5770.954545
M07,26,2969.257576
M07,27,2947.439394
M07,28,2948.030303
M07,29,3024.348485
M07,30,3058.560606
M07,31,2954.409091
M07,32,2939.893939
M07,33,2916.136364
M07,34,2895.272727
M07,35,2897.409091
M07,36,2899.621212
M07,37,2908.257576
M07,38,2936.136364
M07,39,2987.363636
M07,40,3106.212121
M07,41,3316.227273
M07,42,3678.454545
M07,43,4466.560606
M07,44,5950.015152
M07,45,8275.742424
M07,46,11846.77273
M07,47,15404.37879
M07,48,18783.66667
M07,49,20833.74242
M07,50,22540.06061
M07,51,23393.0303
M07,52,24054.0303
M07,53,24264.57576
M07,54,24520.89394
M07,55,24370.31818
M07,56,24193.01515
M07,57,23964.92424
M07,58,23595.12121
M07,59,23489.87879
M07,60,23041.31818
M07,61,22587.19697
M07,62,22208.72727
M07,63,21760.63636
M07,64,21375.5303
M07,65,20759.18182
M07,66,20399.33333
M07,67,19604.89394
M07,68,19207.74242
M07,69,18654.68182
M07,70,18069.0303
M07,71,17505.4697
M07,72,16938.54545
M07,73,16407.81818
M07,74,15805.75758
M07,75,15333.04545
M07,76,14706.92424
M07,77,14197.75758
M07,78,13664.5
M07,79,13095.74242
M07,80,12543.86364
M07,81,12005.21212
M07,82,11511.28788
M07,83,10951.98485
M07,84,10497.37879
M07,85,9959.030303
M07,86,9468.045455
M07,87,8984.227273
M07,88,8525.287879
M07,89,8082.015152
M07,90,7599.30303
M07,91,7204.287879
M07,92,6792.893939
M07,93,6376.393939
M07,94,6040.136364
M07,95,5710.863636
M08,26,2838.712121
M08,27,2869.666667
M08,28,2967
M08,29,2953.727273
M08,30,2926.348485
M08,31,2911.939394
M08,32,2917.454545
M08,33,2820.318182
M08,34,2792.287879
M08,35,2782.984848
M08,36,2781.833333
M08,37,2789.5
M08,38,2813.833333
M08,39,2866.045455
M08,40,3002.606061
M08,41,3218.848485
M08,42,3613.257576
M08,43,4449.166667
M08,44,6053.30303
M08,45,8566.151515
M08,46,12372.87879
M08,47,16249.77273
M08,48,19931.57576
M08,49,22265.5
M08,50,24134.78788
M08,51,24996.15152
M08,52,25720.54545
M08,53,25812
M08,54,25963.04545
M08,55,25858
M08,56,25570.66667
M08,57,25341.04545
M08,58,24828.21212
M08,59,24651.71212
M08,60,24154.40909
M08,61,23655.72727
M08,62,23226.57576
M08,63,22742.78788
M08,64,22326.71212
M08,65,21650.28788
M08,66,21256.10606
M08,67,20544.34848
M08,68,19944.13636
M08,69,19367.63636
M08,70,18819.86364
M08,71,18310.21212
M08,72,17719.60606
M08,73,17119.66667
M08,74,16672.86364
M08,75,16238.19697
M08,76,15573.30303
M08,77,14991.13636
M08,78,14542.10606
M08,79,13884.81818
M08,80,13401.27273
M08,81,12725.40909
M08,82,12058.19697
M08,83,11436.28788
M08,84,10895.84848
M08,85,10261.5
M08,86,9725.878788
M08,87,9231.469697
M08,88,8664.530303
M08,89,8247.787879
M08,90,7742.181818
M08,91,7350.833333
M08,92,6923.348485
M08,93,6535.242424
M08,94,6215.878788
M08,95,5863.80303
M09,26,2883.136364
M09,27,2883.151515
M09,28,2867.181818
M09,29,2867.030303
M09,30,2858.757576
M09,31,2864.590909
M09,32,2866.106061
M09,33,2857
M09,34,2845.590909
M09,35,2882.515152
M09,36,2848.454545
M09,37,2856.5
M09,38,2889.166667
M09,39,2943.712121
M09,40,3085.272727
M09,41,3308.924242
M09,42,3702.530303
M09,43,4548.651515
M09,44,6141.651515
M09,45,8576.378788
M09,46,12357.56061
M09,47,16102.34848
M09,48,19751.66667
M09,49,21947.80303
M09,50,23833.10606
M09,51,24730.71212
M09,52,25651.60606
M09,53,25896.54545
M09,54,26339.63636
M09,55,26331.92424
M09,56,26089.68182
M09,57,25972.16667
M09,58,25483.77273
M09,59,25274.27273
M09,60,24717.90909
M09,61,24078.42424
M09,62,23581.22727
M09,63,23029.69697
M09,64,22576.09091
M09,65,21957.30303
M09,66,21482.25758
M09,67,20532.30303
M09,68,20130.10606
M09,69,19543.81818
M09,70,18868.39394
M09,71,18266.27273
M09,72,17650.01515
M09,73,17045.69697
M09,74,16390.43939
M09,75,15907.78788
M09,76,15197.84848
M09,77,14711.84848
M09,78,14164.59091
M09,79,13628.5
M09,80,13090.57576
M09,81,12548.5
M09,82,12040.9697
M09,83,11498.56061
M09,84,10975.28788
M09,85,10423.40909
M09,86,9909.560606
M09,87,9434.818182
M09,88,8931.227273
M09,89,8471.787879
M09,90,7970.393939
M09,91,7568.151515
M09,92,7153.621212
M09,93,6712.969697
M09,94,6334.818182
M09,95,5992.106061
M10,26,2802.318182
M10,27,2784.606061
M10,28,2777.545455
M10,29,2784.242424
M10,30,2770.681818
M10,31,2755.151515
M10,32,2747.106061
M10,33,2753.909091
M10,34,2758.19697
M10,35,2768.878788
M10,36,2803.136364
M10,37,2832.80303
M10,38,2927.19697
M10,39,3047.757576
M10,40,3194.393939
M10,41,3514.590909
M10,42,3974.984848
M10,43,5000.030303
M10,44,6653.560606
M10,45,9157.727273
M10,46,12836.81818
M10,47,16514.12121
M10,48,20119.30303
M10,49,22982.68182
M10,50,24374.95455
M10,51,25012.48485
M10,52,25581.30303
M10,53,25715.66667
M10,54,25889.06061
M10,55,25851.19697
M10,56,25630.62121
M10,57,25500.90909
M10,58,25019.57576
M10,59,24845.15152
M10,60,24342.07576
M10,61,23777.34848
M10,62,23313.19697
M10,63,22779.86364
M10,64,22365.69697
M10,65,21755.10606
M10,66,21224.54545
M10,67,20270.93939
M10,68,19912.78788
M10,69,19360.57576
M10,70,18680.31818
M10,71,18015.74242
M10,72,17484.33333
M10,73,16859.81818
M10,74,16236.12121
M10,75,15808.0303
M10,76,15078.93939
M10,77,14580.40909
M10,78,14104.81818
M10,79,13529.48485
M10,80,13025.95455
M10,81,12486.48485
M10,82,11981.98485
M10,83,11425.71212
M10,84,10877.40909
M10,85,10323.69697
M10,86,9842.409091
M10,87,9336.545455
M10,88,8844.227273
M10,89,8369.939394
M10,90,7856.621212
M10,91,7453.363636
M10,92,7041.575758
M10,93,6601.893939
M10,94,6221.045455
M10,95,5894.272727
M11,26,4749.666667
M11,27,5110.80303
M11,28,5336.530303
M11,29,5801.030303
M11,30,6087.742424
M11,31,6432.318182
M11,32,6600.727273
M11,33,6841.727273
M11,34,6940.469697
M11,35,7137.80303
M11,36,7211.212121
M11,37,7305.348485
M11,38,7209.727273
M11,39,7044.742424
M11,40,7147.621212
M11,41,7073.818182
M11,42,7263.272727
M11,43,7862.893939
M11,44,9120.318182
M11,45,11039.75758
M11,46,14122.62121
M11,47,17062.54545
M11,48,19957.25758
M11,49,21538.07576
M11,50,22962.5303
M11,51,23655.81818
M11,52,24353.51515
M11,53,24560.83333
M11,54,24783.04545
M11,55,24873.5
M11,56,24802.90909
M11,57,24702.84848
M11,58,24359.30303
M11,59,24102.21212
M11,60,23749.72727
M11,61,23286.63636
M11,62,22880.16667
M11,63,22353.81818
M11,64,22030.16667
M11,65,21455.68182
M11,66,21057.10606
M11,67,20283.83333
M11,68,19830.51515
M11,69,19312.15152
M11,70,18718.24242
M11,71,18163.93939
M11,72,17664.59091
M11,73,17095.5303
M11,74,16473.87879
M11,75,16093.84848
M11,76,15408
M11,77,14938.24242
M11,78,14451.86364
M11,79,13939.48485
M11,80,13443.81818
M11,81,12908.31818
M11,82,12432.42424
M11,83,11941.36364
M11,84,11487.28788
M11,85,10966.66667
M11,86,10513.42424
M11,87,10071.24242
M11,88,9597.5
M11,89,9238.439394
M11,90,8686.287879
M11,91,8410.954545
M11,92,8036.863636
M11,93,7634.287879
M11,94,7397.257576
M11,95,7168.681818
M12,26,3500.742424
M12,27,3573.954545
M12,28,3621.863636
M12,29,3678.348485
M12,30,3700.376623
M12,31,3711.30303
M12,32,3685
M12,33,3630.787879
M12,34,3615.939394
M12,35,3549.378788
M12,36,3552.636364
M12,37,3537.969697
M12,38,3495.30303
M12,39,3534.636364
M12,40,3673.545455
M12,41,3860.909091
M12,42,4232.575758
M12,43,5077.045455
M12,44,6706.106061
M12,45,9206.772727
M12,46,13047.27273
M12,47,16833.43939
M12,48,20485.93939
M12,49,22680.09091
M12,50,24536.93939
M12,51,25411.86364
M12,52,26234.06061
M12,53,26467.18182
M12,54,26839.74026
M12,55,26753.51515
M12,56,26640.89394
M12,57,26574.51515
M12,58,26173.75758
M12,59,25876.76623
M12,60,25389.4697
M12,61,24848.5303
M12,62,24298.30303
M12,63,23706.77273
M12,64,23261.75758
M12,65,22604.66667
M12,66,22091.28788
M12,67,21134.63636
M12,68,20762.40909
M12,69,20178.36364
M12,70,19544.63636
M12,71,18925.0303
M12,72,18373.48485
M12,73,17732.40909
M12,74,17090.06061
M12,75,16679.78788
M12,76,15942.5303
M12,77,15431.51515
M12,78,14892.13636
M12,79,14324.12121
M12,80,13742.81818
M12,81,13218.34848
M12,82,12673.86364
M12,83,12100.9697
M12,84,11597.01515
M12,85,11052.10606
M12,86,10571.59091
M12,87,10051.69697
M12,88,9521.075758
M12,89,9048.378788
M12,90,8533.651515
M12,91,8108.454545
M12,92,7726.792208
M12,93,7227.348485
M12,94,6854
M12,95,6451.681818
M13,26,2801.348485
M13,27,2819.575758
M13,28,2829.545455
M13,29,2840.779221
M13,30,2822.61039
M13,31,2815.424242
M13,32,2808.893939
M13,33,2809.441558
M13,34,2795.560606
M13,35,2797.075758
M13,36,2791.045455
M13,37,2809.257576
M13,38,2834.833333
M13,39,2886.151515
M13,40,2995.318182
M13,41,3189.984848
M13,42,3572.166667
M13,43,4365.575758
M13,44,5875
M13,45,8252.060606
M13,46,11606.35065
M13,47,15644.24242
M13,48,19243.45455
M13,49,21495.71212
M13,50,23178.37879
M13,51,24258.30303
M13,52,25015.24242
M13,53,25540.14286
M13,54,25719.54545
M13,55,25850.68182
M13,56,25741.9697
M13,57,25726.16667
M13,58,25348.06061
M13,59,25212.49351
M13,60,24796.04545
M13,61,24319.87879
M13,62,23851.9697
M13,63,23355.74242
M13,64,23001.90909
M13,65,22397.90909
M13,66,21922.79221
M13,67,21105.56061
M13,68,20661.80303
M13,69,20086.21212
M13,70,19448.92424
M13,71,18847.75758
M13,72,18306.86364
M13,73,17739.36364
M13,74,17078.84848
M13,75,16590.37879
M13,76,15901.31818
M13,77,15391.60606
M13,78,14811.62121
M13,79,14249.25758
M13,80,13689.83333
M13,81,13185.57143
M13,82,12610.25758
M13,83,12016.74242
M13,84,11464.48485
M13,85,10929.19697
M13,86,10412.9697
M13,87,9902.015152
M13,88,9391.939394
M13,89,8911.742424
M13,90,8389.80303
M13,91,7941.025974
M13,92,7462.80303
M13,93,6999.409091
M13,94,6594.484848
M13,95,6187.106061
M14,26,3938.424242
M14,27,3926.701299
M14,28,3936.818182
M14,29,3840.402597
M14,30,3717.857143
M14,31,3658.181818
M14,32,3613.666667
M14,33,3574.519481
M14,34,3548.030303
M14,35,3528.242424
M14,36,3515.863636
M14,37,3517.651515
M14,38,3539.30303
M14,39,3515.454545
M14,40,3639.935065
M14,41,3841.106061
M14,42,4207.090909
M14,43,5039.212121
M14,44,6557.636364
M14,45,8936.878788
M14,46,12319.36364
M14,47,16411.40909
M14,48,19779.53247
